@relation AllCandidas_TRAIN

@attribute TGS826 numeric
@attribute TGS2611 numeric
@attribute TGS2603 numeric
@attribute TGS813 numeric
@attribute TGS822 numeric
@attribute TGS2602 numeric
@attribute TGS823 numeric
@attribute temperatura numeric
@attribute pressao numeric
@attribute umidade numeric
@attribute culture_day {1,2,3}
@attribute class {1,2,3,4,5,6}

@data
27400,61160,15950,46550,209.6,630.3,2192,61.37,100.11,13.19,1,1
38080,29300,29120,21060,446.9,1522,4711,58.95,55.01,5.99,2,4
14530,59040,14830,30290,210.8,621.6,2060,61.57,99.87,11.51,2,4
40990,31930,29280,22850,447.5,1536,4743,59.53,55.33,6.26,2,4
44530,31930,28200,20600,439.5,1481,4539,61.79,54.74,6.08,1,5
48370,23080,28020,22710,632.4,2495,5552,59.65,55.68,6.08,2,3
37330,41220,24120,33070,413.9,1488,4004,62.39,99.83,12.15,2,5
21370,58090,17240,43740,248.9,810.8,2506,64.39,99.91,11.33,2,1
19970,59590,15950,45320,237.7,781.5,2330,64.54,99.87,11.64,2,1
32810,59110,17210,52120,230.7,808.5,2504,60.55,100.03,12.85,1,1
28440,44720,22780,34560,356.5,1245,3597,62.32,99.83,10.4,2,3
103100,7305,6026,63710,3360,24600,7778,55.28,54.08,8.34,1,6
103100,7305,6049,66420,3190,23350,7755,55.48,53.92,7.91,1,6
30720,41570,23500,25830,374.5,1264,3696,61.65,99.72,10.73,2,3
9109,56250,11200,19240,191.6,594.3,1631,62.15,72.62,9.02,2,2
88040,5381,11900,35780,2218,14590,7683,53.62,54.35,8.24,2,6
89530,7277,6009,50290,3051,26410,7893,48.43,99.99,21.17,2,6
60150,16140,25000,27220,882.6,4067,6399,60.17,55.29,5.51,2,3
94490,7305,6003,72540,3368,28070,7710,56.56,100.03,15.05,1,6
25260,47910,19810,21470,274.8,867.5,2861,63.87,99.91,11.62,2,1
14150,52100,11940,15040,177.7,534.5,1663,62.94,100.11,10.78,1,2
22980,50080,18170,38230,300.9,1169,2945,61.57,73.4,10.57,2,5
18290,55630,18060,31510,235.4,728.5,2524,61.15,100.26,11.16,2,4
20630,51540,18530,33170,291.4,954.3,2792,62.03,99.72,11.36,2,3
92450,7305,6014,66690,3564,30630,7847,58.54,100.46,13.82,1,6
77560,7207,13490,38520,1891,11910,7474,63.69,74.03,9.3,1,6
19060,61830,14650,37660,199.8,582.7,2003,61.17,99.91,13.26,1,1
33150,29310,26210,13800,431.6,1492,4285,59.99,55.17,6.08,2,2
47290,30230,29230,28470,470.9,1623,4837,61.19,54.55,5.97,1,5
8320,51850,10940,17110,142,554,1570,63.01,71.65,8.2,1,2
45780,29540,29690,28700,475.2,1707,4988,61.34,54.35,6.11,2,1
45960,24040,28010,22140,604.5,2328,5391,59.64,55.64,5.89,2,3
12580,64180,10490,29570,171.3,546,1513,64.64,100.07,11.57,1,2
36710,35530,26580,25390,375.1,1394,4233,62.24,54.2,5.88,1,2
88840,7242,6014,43540,3095,26940,7926,51.67,99.99,17.27,2,6
81430,4005,12390,34610,2267,14060,7706,63.02,54.16,7.16,1,6
20750,59220,16410,36950,230.1,629.8,2242,63.68,99.95,11.94,1,5
39980,30420,27970,16690,418.2,1449,4466,62.36,54.47,6.24,2,1
23490,55360,17910,33070,248.9,741.5,2519,63.57,99.99,11.35,1,5
53400,20210,27940,29150,718.5,2878,5902,59.26,55.13,6.02,2,3
91720,7277,6026,46360,2999,24920,7912,36.83,100.11,37.56,2,6
95120,7305,6003,73190,3389,28150,7663,55.65,100.11,15.58,1,6
20410,53740,17350,25380,243.6,748.3,2460,63.87,99.99,11.74,2,1
88040,7277,6009,45950,3202,28390,7922,53.7,99.91,16.18,2,6
28570,44320,22800,29970,354,1206,3552,61.87,99.6,10.84,2,3
14520,55270,14510,22040,224.2,659.2,2056,61.89,99.83,11.37,2,2
17310,52100,13190,16980,189.3,605.9,1863,64.52,100.07,10.59,1,2
43270,41660,22540,24790,308,992,3311,60.61,53.96,7.77,1,1
11580,59590,14140,30630,200.3,632,1991,61.37,73.21,9.06,2,4
24590,35960,18070,10330,240.6,700.8,2498,62.74,54.59,5.97,1,2
87860,7256,6862,45370,2686,19060,7810,40.65,74.65,25.71,2,6
21710,54130,18060,28210,250,770.1,2562,63.82,99.95,11.81,2,1
86360,7277,6020,45630,3284,28620,7926,58.74,99.87,13.2,2,6
36470,29140,28720,17610,429.8,1461,4579,59.37,55.13,6.17,2,4
54610,22880,28000,30330,647.7,2726,5775,60.41,54.04,6.69,2,5
40780,29510,29830,26150,470.2,1657,4955,58.71,55.21,6.07,2,4
31310,50880,19040,28290,268.9,855.3,2758,62.87,100.03,12.09,1,5
46820,30060,29330,29710,486.3,1681,4914,60.7,54.59,6,1,5
19070,57670,16430,32270,235.4,708.8,2318,63.85,99.99,12.3,2,1
36730,38890,23220,18110,301.5,901.9,3298,61.26,54.7,6.86,1,1
15430,47910,17760,28840,264.2,961.1,2708,62.06,72.7,8.65,2,3
37570,54440,18550,43990,265.9,939.5,2779,60.54,100.11,12.71,1,1
19150,47100,17270,16400,251.8,776,2477,61.94,99.99,10.94,2,2
16420,50600,17600,29310,273,945.2,2671,62.08,72.39,8.95,2,3
82290,7390,14860,42140,1718,9950,7220,61.44,53.96,6.43,1,6
29150,44010,22980,31110,363.7,1242,3618,61.94,100.15,10.52,2,3
24320,50600,17280,22190,237.7,774.6,2479,60.15,99.95,13.92,1,1
25260,50440,17910,21710,233,720,2498,62.55,99.83,12.26,1,1
27100,50190,19700,26780,272.4,844.1,2825,63.4,100.11,11.53,1,5
15840,54550,15490,22910,233.6,695.9,2202,61.91,100.34,10.93,2,2
21340,51900,19790,28840,255.3,817.7,2810,61.01,100.15,11.1,2,4
82500,7510,15010,43170,1667,9798,7212,61.26,54,6.28,1,6
33690,30610,27400,15310,346.8,1121,4040,60.27,54.66,5.42,1,2
87010,7277,6020,45590,3235,28620,7929,56.58,100.15,14.23,2,6
81860,7298,6650,48030,2603,19280,7806,63.74,99.83,11.22,1,6
22130,47390,19720,19950,257.7,815.4,2799,61.53,99.95,10.87,2,4
88470,7010,12610,36650,2134,13510,7639,46.75,54.9,11.33,2,6
38310,36560,24630,18790,347.4,1072,3647,63.01,54.55,6.36,1,5
45880,30020,29170,26150,477,1630,4833,60.79,54.59,6.14,1,5
26190,45920,21710,28050,336.1,1116,3330,61.78,100.26,10.86,2,3
51980,27020,27380,24850,575.4,2307,5272,61.34,54.08,6.84,2,5
14310,33900,17620,18090,401.8,1718,3352,61.72,73.33,9.38,2,4
28690,42930,22590,24880,356.5,1191,3514,61.86,99.76,10.94,2,3
16950,56090,16930,29130,227.7,699.4,2368,61.57,100.19,11,2,4
14040,57920,11540,20460,171.9,524,1610,64.32,100.03,10.75,1,2
101200,7305,6072,63630,3193,22550,7757,56.57,54.08,7.88,1,6
31890,53120,18950,31130,243.6,747.9,2644,61.79,100.11,12.49,1,1
32860,51690,18770,31000,265.9,890,2761,62.7,100.07,11.98,1,5
17580,50520,16470,18890,240.6,728.5,2342,61.97,100.03,10.94,2,2
20410,41920,20240,15240,260.6,831.1,2872,61.33,55.64,8.15,2,4
36650,36230,25800,28060,393.9,1531,4271,62.24,54.23,5.9,1,2
39920,29910,29500,22940,457.3,1628,4875,59.12,55.48,6.12,2,4
14690,55140,14640,22070,224.8,664.9,2077,61.85,99.83,11.06,2,2
65410,23030,29690,40760,681.7,2493,5813,64.03,99.83,9.47,1,1
40250,51490,19310,38590,286.6,1019,2947,60.59,100.07,12.78,1,1
18990,48300,17230,17620,251.2,768.3,2469,61.89,100.03,10.99,2,2
35130,37990,22100,17440,362.5,1103,3368,63.54,54.27,6.26,1,2
82230,7616,15260,41390,1659,9551,7199,61.49,53.92,6.27,1,6
32460,31940,25480,13730,398.7,1280,3972,60.62,55.8,6.05,2,2
45880,30000,29160,26230,477.6,1631,4836,60.8,54.78,6.04,1,5
42790,28860,30020,31600,499.3,1791,5125,58.39,55.29,6.11,2,4
54590,23660,27600,27540,640.1,2741,5719,60.57,54.08,6.75,2,5
29130,44050,23030,31510,361.9,1239,3623,61.93,99.79,10.54,2,3
36160,32060,27550,17410,341.4,1165,4110,61.56,54.47,5.51,1,2
48280,22580,28300,24940,643.3,2470,5569,59.25,55.68,5.97,2,3
24960,52540,19320,28700,262.4,774.6,2713,63.08,99.99,11.49,1,5
17440,49910,18250,30580,284.3,987.7,2791,62.07,72.23,8.74,2,3
49890,33330,27400,26880,412.7,1539,4496,60.57,54,6.71,1,5
41160,29800,28830,20680,437.7,1530,4677,61.6,54.39,6.09,2,1
43680,33990,28170,21570,370.3,1232,4268,62.04,53.96,6.38,1,1
13070,62260,11530,31370,155.8,527.3,1613,64.18,73.79,9.44,1,1
38250,53760,18720,42610,270.1,956.3,2817,60.55,100.15,12.81,1,1
72130,9778,17240,31850,1470,8004,7061,64.32,73.64,8.9,1,6
47580,23350,28350,25420,629.2,2402,5512,59.18,55.05,6.08,2,3
87430,3814,8972,33700,2579,15250,7732,49.05,54.86,10.96,2,6
11320,59760,13850,30740,195.1,618.9,1948,61.37,72.19,9.05,2,4
23180,50280,18810,37820,311,1156,3013,62.12,73.72,10.53,2,5
17750,56630,17820,33850,233,721.3,2490,61.15,100.42,11.13,2,4
23930,53760,17500,29350,254.2,793.8,2522,64.84,99.95,11.19,1,5
22290,49710,19790,32390,305.6,1035,3018,62.04,100.26,11.03,2,3
48740,25640,27970,21560,583.6,2207,5263,60.65,55.05,6.23,2,3
14850,53240,11910,16070,175.4,543.8,1667,64.08,100.07,10.75,1,2
12210,62700,10500,25460,162.7,479.6,1460,64.32,100.11,11.01,1,2
10890,60540,9846,21300,162.7,465.5,1377,63.05,100.15,11.18,1,2
40080,30090,28090,16920,422.4,1476,4520,62.27,54.43,6.15,2,1
10080,48150,14340,21490,212,853.5,2210,61.68,72.51,8.57,2,4
50420,26540,30250,23220,493.1,1639,4992,63.86,100.07,8.44,1,2
48160,23590,26000,28160,692.6,2934,5636,59.69,55.29,5.81,2,2
27180,49600,20640,28010,287.2,941.9,3032,64.08,99.91,11.39,2,1
13920,54800,11440,16870,171.9,523.5,1601,63.92,100.07,10.84,1,2
25570,46900,20000,20390,278.3,884.4,2900,63.87,99.91,11.43,2,1
40800,29830,29600,24570,470.2,1690,4958,58.98,55.29,6.29,2,4
12260,59200,12630,26220,214.3,634.6,1826,62.08,99.95,10.89,2,2
88040,3814,9139,34910,2313,14940,7697,54.81,53.92,8.01,2,6
25150,49380,19720,23720,272.4,859.1,2842,63.85,99.95,11.54,2,1
50280,21180,27700,24220,681.7,2726,5722,59.54,55.52,6.05,2,3
34710,30800,27630,16100,347.4,1139,4090,60.37,54.55,5.5,1,2
15600,55580,15390,24520,231.8,694.5,2189,61.93,99.79,11.1,2,2
63180,21350,29800,35490,710.1,2609,5956,63.12,99.99,9.4,1,5
69960,12680,25070,34670,1056,4588,6807,61.91,99.79,8.82,2,3
51980,32710,27730,31490,427.3,1629,4634,60.22,53.92,6.68,1,5
49070,33310,27170,24470,408.4,1514,4439,60.9,53.88,6.66,1,5
82180,7298,6662,48130,2605,19260,7806,63.74,99.83,11.42,1,6
26240,47600,18800,19140,241.8,749.2,2626,63.35,99.95,11.86,1,1
34900,33430,26820,17550,333.1,1143,3997,62.08,54.23,5.32,1,2
16560,50130,17820,29450,272.4,942.3,2694,62.08,72.58,8.84,2,3
43630,33840,28530,23680,374.5,1232,4310,61.66,54,6.39,1,1
35500,29460,27120,18510,468.4,1645,4567,59.24,55.13,6.19,2,2
15090,56790,12070,20210,176.5,548.5,1689,64.49,100.15,10.72,1,2
23790,50620,17610,20620,226.6,679.9,2426,63.36,99.95,11.92,1,1
21040,54740,17660,28360,247.1,755.5,2505,63.81,99.87,11.88,2,1
46420,26510,27920,20220,557.9,2061,5104,60.56,55.56,6.07,2,3
16920,53960,16780,23260,225.4,677.2,2331,61.6,99.99,11.07,2,4
101500,7305,6096,65260,3113,21940,7748,56.76,54.08,7.62,1,6
26630,44980,21460,21050,296.7,953.9,3140,63.76,66.3,10.7,2,1
13710,56270,13890,22670,220.7,643.4,1974,61.89,99.91,11.09,2,2
49020,22870,28160,25580,646.4,2509,5595,59.41,55.56,5.94,2,3
44870,29610,29550,26560,466.5,1658,4912,61.37,54.43,6.13,2,1
10630,58810,13060,25560,193.9,599.9,1842,61.65,73.13,9.12,2,4
24500,47490,20820,29510,324.7,1086,3196,61.98,100.3,10.89,2,3
42600,30000,29220,24050,450,1575,4779,61.31,54.35,5.95,2,1
101300,7305,6072,64910,3190,22970,7753,56.1,54.47,7.89,1,6
15480,52780,15010,19570,231.3,685.6,2138,61.82,100.11,11.28,2,2
12550,57180,13110,24130,197.4,633.7,1876,64.17,72.97,9.57,2,1
62040,18850,25690,34990,802.8,3801,6322,58.49,54.08,6.89,2,5
29650,43300,23160,28950,363.7,1238,3632,61.91,99.68,10.58,2,3
27540,59740,16870,43050,216.6,640.3,2304,61.61,100.11,12.87,1,1
52770,33480,26280,23130,420,1583,4389,61.4,53.96,6.8,1,5
46480,29870,29340,27070,471.5,1589,4812,60.85,54.55,6.04,1,5
12350,65370,10230,32490,171.9,567.7,1501,64.67,100.07,11.79,1,2
41690,29800,28980,22270,444.4,1553,4719,61.42,54.51,6.11,2,1
58240,23400,27700,33120,679.1,2975,5959,62.7,54.35,5.58,2,1
15110,53350,14800,19930,228.3,674.6,2103,61.82,100.07,11.28,2,2
32130,59120,17520,49920,227.7,756,2489,60.69,100.07,12.72,1,1
30530,48360,20930,43540,345.6,1238,3353,61.56,99.79,13.08,2,5
20610,60060,15150,32780,205,575.8,2052,63.86,99.83,11.97,1,1
41880,30060,28830,20580,437.7,1543,4687,61.82,54.31,6.19,2,1
33300,28760,26320,13960,440.2,1511,4323,59.8,55.41,5.98,2,2
46400,29740,29290,27940,486.9,1661,4883,60.6,54.62,6.21,1,5
87860,3814,12120,34450,2458,14350,7691,47.29,55.01,11.87,2,6
49620,33360,27260,25500,407.2,1531,4466,60.78,53.88,6.55,1,5
19430,59740,15180,31280,199.8,563,2044,62.95,99.91,12.26,1,1
53960,23680,27800,27540,634.3,2684,5699,60.87,54.08,6.8,2,5
37390,36070,27430,23760,388.4,1238,4176,59.95,55.44,6.53,2,4
24330,54920,16800,26490,222.5,655.6,2311,63.9,99.83,11.62,1,1
13450,56330,13670,22540,218.4,638.5,1944,61.95,99.83,11.39,2,2
81590,7059,14870,36560,1960,10200,7315,62.46,54.04,6.33,1,6
56630,22160,27490,32780,677.2,2957,5902,59.24,54.04,6.89,2,5
36730,29470,28750,19780,435.3,1476,4604,59.08,55.44,6.02,2,4
40890,29380,26480,19990,521,2022,4859,60.51,55.68,5.9,2,2
15410,60210,14090,33420,206.7,632,1985,64.04,74.22,9.59,1,5
51930,20960,27970,28760,700.4,2781,5824,59.18,55.64,5.96,2,3
85950,7249,6026,42220,3149,26530,7924,58.88,99.91,12.91,2,6
22980,56490,16270,27900,216.1,625.9,2225,63.87,99.87,11.66,1,1
24230,54030,18660,30950,254.7,754.6,2616,63.25,100.07,11.43,1,5
30700,51690,18810,29170,265.3,836.2,2714,62.85,99.99,12.14,1,5
34390,33370,26760,17360,329.5,1126,3970,61.77,54.39,5.67,1,2
62340,18680,25660,35380,804.8,3824,6335,58.46,54.12,6.89,2,5
46400,30680,28890,27590,473.3,1650,4813,61.07,54.78,6.02,1,5
12410,64530,11240,35720,160.4,520.6,1575,62.19,74.11,10.3,1,1
21030,56220,17660,32680,245.9,757.4,2507,63.83,99.95,12.02,2,1
36370,42320,23780,34670,403,1444,3919,62.11,99.83,12.36,2,5
35030,33650,26730,17520,333.7,1157,4000,62.3,54.43,5.43,1,2
41570,33390,27950,18100,356.5,1156,4153,61.57,54.31,6.45,1,1
42370,29100,30000,30220,491.8,1762,5091,58.47,55.17,6.13,2,4
37280,29950,28520,16810,426.1,1451,4549,59.81,55.21,6.11,2,4
18990,47600,17190,16830,251.2,771.4,2465,61.93,100.46,10.79,2,2
30630,54670,18000,35100,251.8,823.3,2608,62.67,100.07,12.08,1,5
86650,3814,6803,33090,2903,19000,7843,57.73,54.23,8.23,2,6
47480,30160,29290,29090,473.3,1634,4850,61.13,54.51,6.02,1,5
93250,7291,8430,53900,2487,16240,7808,30.25,100.07,52.65,2,6
25430,51850,19200,26970,258.3,759.6,2685,63.43,99.95,11.52,1,5
25020,35640,21430,12090,303.8,913.2,3094,61.13,55.05,6.68,2,2
19510,44970,20120,30780,299.7,1098,3120,62.94,72.31,8.19,2,3
53580,30540,29310,31490,477.6,1777,5009,62.18,54,6.06,1,1
81590,7298,6833,48370,2561,18820,7789,63.75,99.91,11.44,1,6
33610,50750,19020,29930,271.2,915.1,2815,62.72,100.07,11.93,1,5
10160,57480,12600,22440,186.4,580.5,1776,61.78,72.08,9.09,2,4
33930,47140,20130,24940,290.2,954.3,2983,62.99,100.03,12.28,1,5
33040,45110,22940,36090,378.1,1328,3691,62.9,99.87,12.3,2,5
23660,49460,18310,39980,309.8,1215,3005,61.17,73.68,10.78,2,5
9254,56810,11310,20050,191.6,595.1,1643,62.11,72.15,8.99,2,2
24590,58520,16320,37380,224.2,700.3,2300,64.39,99.83,11.13,1,1
19930,56180,17090,29930,240.1,727.1,2411,63.82,99.91,11.96,2,1
9245,56930,11320,20350,194.5,596.9,1647,62.11,72.86,8.94,2,2
43110,33300,29120,25360,375.1,1220,4371,60.78,54.27,6.19,1,1
76080,7277,12860,44030,2046,12900,7561,64.13,74.07,9.37,1,6
18340,47600,16700,16260,244.7,761.9,2400,61.95,100.3,11.01,2,2
90800,7263,6003,45720,3079,27020,7929,41.21,100.07,29.37,2,6
19590,48670,17700,18830,256.5,795.2,2547,61.93,99.79,10.93,2,2
40680,32740,28250,18170,357.7,1158,4191,61.57,54.43,6.23,1,1
33470,31330,27250,15610,334.3,1093,3994,60.36,54.55,5.34,1,2
86650,7207,6049,40620,2825,24060,7858,53.81,73.56,13.47,2,6
63830,23540,28100,39150,668.9,2801,5860,62.12,54.16,5.84,1,1
17220,52450,13140,17360,191.6,615.9,1866,64.58,100.11,10.84,1,2
78400,7277,8737,46270,2280,15420,7575,64,74.34,9.55,1,6
93870,7305,6003,68670,3568,31050,7826,57.35,100.07,14.53,1,6
102500,7305,6026,64560,3307,24380,7768,55.12,54.16,8.36,1,6
32160,40930,23970,26780,387.2,1301,3800,61.38,99.83,10.62,2,3
48850,23150,27920,23590,638.8,2530,5569,59.69,55.01,6.08,2,3
47190,29080,29840,30460,489.4,1784,5092,61.37,54.31,5.88,2,1
16030,63980,12210,35550,184.1,554.9,1710,64.17,99.87,11.26,1,1
98910,7305,6020,63460,3673,27190,7864,58.61,54.12,8.62,1,6
33890,29260,26720,15700,446.9,1534,4394,59.6,55.52,6.16,2,2
29480,42060,22890,24240,359.5,1214,3575,61.94,100.26,10.64,2,3
84500,7185,6686,39460,2526,19420,7826,52.67,73.72,14.4,2,6
29150,42550,22690,24910,361.9,1211,3551,61.82,99.91,10.78,2,3
88840,7052,13020,37720,2069,12950,7616,44.86,55.05,12.2,2,6
36100,35020,26760,22640,357.7,1283,4138,62.28,54.35,5.68,1,2
56100,33120,29750,32920,413.9,1465,4729,59.1,53.92,7.1,1,1
88100,3814,12260,35210,2241,14000,7657,48.3,54.86,10.57,2,6
76410,7270,12640,43010,2044,12970,7514,64.37,73.91,9.41,1,6
24440,56900,16550,30970,221.3,661.8,2290,64.01,99.83,11.47,1,1
13570,54730,12160,33700,195.7,910.4,2002,62.85,73.79,9.57,1,5
63070,17170,29130,28640,821.3,3085,6300,61.66,100.03,9.08,2,4
29920,48920,19860,44580,343.2,1284,3261,61.11,99.83,13.44,2,5
54140,28200,29950,35920,507.3,1857,5188,58.26,54.74,6.81,1,1
49220,26220,29140,43450,608.9,2421,5654,58.08,55.29,6.15,2,4
55200,22410,28100,31440,656.7,2758,5813,60.56,54.12,6.54,2,5
87070,5784,9133,35720,2290,14920,7691,55.69,54.2,7.93,2,6
21450,51800,17880,23300,250,776,2545,63.89,100.03,11.62,2,1
82560,7347,14590,43010,1757,10220,7247,61.44,53.96,6.28,1,6
50050,28210,28880,25210,509.2,1837,5014,61.99,54.39,5.88,1,5
24440,54440,18010,31580,251.2,756,2545,64.3,99.87,10.9,1,5
19470,50420,18270,21090,237.7,741.1,2559,61.61,100.19,11.09,2,4
87370,5381,9065,35630,2324,15020,7697,56.17,54.16,7.8,2,6
46240,30350,29170,26380,461.6,1567,4767,61.13,54.55,6.04,1,5
47250,25920,27940,20710,569.2,2148,5197,60.55,55.48,6.07,2,3
15600,59220,15840,35270,216.6,656.5,2202,61.33,100.03,11.64,2,4
15470,50460,17130,27630,263.6,900,2579,61.99,72.23,8.86,2,3
104000,7305,6026,65970,3357,25250,7768,54.42,54.55,8.6,1,6
32850,32780,26210,14070,357.1,1097,3868,60.54,55.6,6.29,2,4
37040,30160,27160,21560,485.7,1743,4674,59.49,55.52,5.88,2,2
34570,43660,20700,23570,299.1,1020,3113,62.27,54.43,8.43,1,5
23540,60480,14520,39190,220.1,700.3,2095,62.8,99.99,12.2,1,5
15870,49110,17730,28910,264.8,933.2,2679,62.07,72.62,8.81,2,3
49980,21870,28170,26830,671.4,2589,5674,59.2,55.09,6.1,2,3
90800,7277,6009,47930,3055,26530,7922,44.11,99.99,24.98,2,6
34370,38610,22600,16420,289,854.9,3176,62.19,54.51,6.82,1,1
19400,55690,18900,36860,244.2,782.4,2671,60.94,100.34,11.27,2,4
28780,43060,22690,25700,358.3,1194,3533,61.72,99.79,10.9,2,3
11880,58230,10710,19320,166.7,489.2,1489,62.98,99.99,10.93,1,2
15540,51030,12310,14730,180,560.8,1726,63.87,100.07,10.71,1,2
15170,51210,12150,14710,178.9,552.8,1703,63.61,100.07,10.66,1,2
34660,52780,19390,33390,251.2,796.6,2742,61.25,100.11,12.9,1,1
55360,23810,27100,28630,650.3,2859,5748,59.76,53.96,6.96,2,5
19340,59730,15470,35380,223.7,622.4,2131,63.68,99.99,11.95,1,5
15140,59700,13390,33490,201.5,655.2,1927,64.68,73.99,8.99,1,5
36420,29130,28660,17290,429.2,1452,4570,59.42,54.98,5.93,2,4
33090,30300,26000,11680,322.9,1045,3786,61.49,54.59,5.5,1,2
15750,57830,16150,30500,220.7,657.4,2242,61.44,99.99,11.25,2,4
43360,33270,29170,25520,377.5,1225,4377,60.73,54.35,6.24,1,1
22510,50460,18740,35720,310.4,1135,2984,63.23,73.52,10.15,2,5
33230,32660,25620,14740,401.8,1291,4003,60.67,55.17,6.06,2,2
26170,48070,20200,22850,279.5,890.5,2929,63.86,99.83,11.58,2,1
100500,7305,6136,63880,3098,21380,7751,57.4,54.04,7.48,1,6
32470,37630,24360,18470,365.5,1244,3791,61.49,100.11,10.84,2,4
11520,59450,10400,20430,164.4,478.8,1448,63.1,99.99,11.02,1,2
30460,47530,21850,39290,355.9,1238,3464,62.86,99.91,12.59,2,5
44700,36300,24530,20420,364.3,1238,3805,61.78,53.88,6.97,1,5
29630,42970,23080,27450,364.9,1227,3613,61.85,99.76,10.63,2,3
42010,33500,28200,19280,359.5,1180,4209,61.29,54.35,6.34,1,1
21850,51410,19320,37910,303.2,992,2921,61.26,99.91,11.52,2,3
43360,28290,30180,30480,503,1791,5145,58.43,55.13,6.07,2,4
23280,47550,20530,22160,267.1,858.6,2936,61.3,99.99,11.07,2,4
12340,58020,10740,19150,166.1,491.7,1496,63.47,100.11,10.75,1,2
92450,7305,6072,69060,3521,22330,7774,56.65,74.54,12.49,1,6
16910,52650,12800,17500,196.8,657.4,1863,64.64,100.11,11.57,1,2
19090,58250,16240,33850,233.6,702.5,2291,63.92,99.95,12.15,2,1
77560,7277,9351,45230,2190,14520,7546,64.08,73.87,9.57,1,6
22150,55910,16180,27670,214.9,653.4,2239,61.24,99.91,12.98,1,1
51450,32880,27610,29610,424.9,1601,4588,60.33,53.8,6.7,1,5
17350,56030,16470,34750,259.4,863.7,2465,62.52,99.87,10.47,2,2
14290,53730,11670,16160,173.1,530.7,1628,63.87,100.11,10.67,1,2
71540,10620,24250,29870,1147,5042,6971,61.99,100.11,8.89,2,3
23640,55410,17930,32460,247.1,723.5,2503,64,99.87,11.28,1,5
17980,54510,16930,28120,252.4,791.5,2456,62.04,100.07,10.59,2,2
35300,30440,26650,17490,457.9,1642,4498,60.05,55.64,6.17,2,2
9370,55080,12600,21500,174.2,599.9,1794,61.83,72.82,8.89,2,4
56410,30300,27890,33170,472.1,1884,4922,60.18,53.8,6.61,1,5
26400,42400,17490,16780,280.1,840,2563,63.86,54.23,6.49,1,2
11360,59880,10280,20830,163.8,474.6,1431,63.12,99.99,11.06,1,2
36310,53990,19030,38520,253,854.4,2756,60.76,100.19,12.83,1,1
33780,31360,27370,16090,339.6,1105,4023,60.28,54.51,5.48,1,2
36120,29020,28560,16620,426.1,1439,4543,59.52,55.29,6.01,2,4
32350,52550,19120,30460,245.9,759.6,2677,61.81,100.07,12.61,1,1
32110,33260,25050,14170,381.2,1183,3817,60.81,55.01,6.21,2,2
16960,49580,18120,30060,274.8,967.8,2758,62.16,72.66,8.72,2,3
36380,34040,27360,21510,345.6,1202,4127,61.87,54.31,5.37,1,2
88160,7249,6644,42890,2489,19520,7845,56.99,99.72,12.37,2,6
18130,51020,17380,20100,233,706.5,2426,61.7,99.91,11.03,2,4
90610,7305,6020,66140,3364,26610,7776,59.82,100.19,12.92,1,6
23930,48280,19120,20730,268.3,842.3,2756,63.87,99.95,11.6,2,1
15040,53140,14760,19650,227.2,678.1,2099,61.93,100.42,11.15,2,2
26330,59180,16240,41160,232.4,701.6,2291,62.68,99.99,12.63,1,5
38300,29370,29110,21200,450.6,1546,4736,58.98,55.44,5.93,2,4
21410,52140,17860,23760,248.9,771,2541,63.85,99.99,11.67,2,1
19180,60320,15360,38590,225.4,645.1,2140,63.4,99.99,12.1,1,5
13100,62630,10960,27020,170.8,529.9,1551,64.61,100.07,11.23,1,2
80430,7305,7577,49240,2444,17360,7715,64.04,99.87,11.48,1,6
34990,31380,27480,16340,340.2,1137,4071,60.92,54.39,5.42,1,2
81540,7129,13020,37230,2320,12840,7586,62.86,54.04,6.57,1,6
45410,30470,28970,23500,453.6,1534,4700,61.48,54.55,6.15,1,5
15160,55040,12090,18120,177.1,549.8,1692,64.32,99.99,10.83,1,2
23200,38460,16990,11280,230.7,685.6,2361,63.32,54.47,6.01,1,2
54930,22730,28060,30820,652.8,2736,5797,60.45,54,6.56,2,5
24840,49120,18140,19710,233.6,710.1,2515,63.38,99.95,11.87,1,1
40880,32860,26050,26120,480.7,1930,4711,62.58,54.27,6.02,1,2
86650,7277,6026,44160,3203,28050,7924,56.66,100.07,14.17,2,6
15570,53530,15180,20770,230.7,683.4,2156,61.79,99.99,11.13,2,2
48500,23080,28040,22810,636.9,2486,5551,59.58,55.13,5.91,2,3
13800,36350,18080,25460,358.3,1485,3213,61.49,72.9,8.24,2,4
33070,49580,19420,27510,274.8,901.9,2846,62.8,100.03,12.19,1,5
20550,58840,16640,37470,235.9,657.4,2295,63.12,99.91,12.15,1,5
41470,30170,28800,20620,434,1522,4666,61.76,54.35,6.1,2,1
22200,60540,15490,37470,209.6,617.6,2129,64.01,99.79,11.67,1,1
46940,24120,27790,21660,611.5,2388,5416,59.86,55.68,6.1,2,3
15080,60970,13980,36410,211.4,652.1,1991,63.51,74.3,9.52,1,5
29720,48670,21070,41760,346.2,1206,3342,62.39,99.91,13.04,2,5
41440,31030,29430,23730,461,1649,4884,59.36,55.44,6.11,2,4
24680,39830,21440,16620,308.6,953.9,3140,61.44,55.76,6.72,2,2
84850,7277,6026,48080,3225,28590,7902,59.75,99.91,13.19,2,6
7007,66350,7511,28800,121.3,448.2,1110,64.78,72.51,8.66,1,2
